id,url,aspect,date,elevation,lat,lng,observerName,has_photo,has_video,snow_profile,primaryAvalancheProblem,avalancheProblem,region,roles,redFlags
79751,https://utahavalanchecenter.org/observation/79751,,20231202,Unknown,40.60069395212,-111.63271213073,"Manship & Champion",1,0,0,"New Snow",Array,"West Bowl","UAC Staff",Array
79721,https://utahavalanchecenter.org/observation/79721,West,20231201,10000,40.590521994332,-111.60933493287,Champion/Talty/Collett,0,1,1,,Array,"Patsy Trees","UAC Staff",Array
79643,https://utahavalanchecenter.org/observation/79643,,20231129,Unknown,40.61066535392,-111.55843733463,Hardesty,1,1,0,,Array,"Guardsman Pass area","UAC Staff",Array
79550,https://utahavalanchecenter.org/observation/79550,Northeast,20231125,9300,40.604248026316,-111.568490254,Staples,1,0,1,"Persistent Weak Layer",Array,"Lanes Leap","UAC Staff",Array
79478,https://utahavalanchecenter.org/observation/79478,,20231122,Unknown,40.584604702087,-111.62982700975,"Meisenheimer / Morgan",1,1,0,,Array,"Alta Ski Area","UAC Staff",Array
79465,https://utahavalanchecenter.org/observation/79465,,20231122,Unknown,40.578044841319,-111.59830568943,Gagne/Frey,1,0,0,,Array,"Catherine's Pass","UAC Staff",Array
79448,https://utahavalanchecenter.org/observation/79448,,20231121,Unknown,40.56404123885,-111.64409636171,"Kelly, SSP",0,1,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
79368,https://utahavalanchecenter.org/observation/79368,North,20231118,10000,40.594826660181,-111.60873411806,Kelly,0,1,1,,Array,"Cottonwood Canyons","UAC Staff",Array
79376,https://utahavalanchecenter.org/observation/79376,North,20231117,10200,40.570457085967,-111.62728194964,"Meisenheimer / Champion",1,0,0,,Array,"Alta Ski Area","UAC Staff",Array
79342,https://utahavalanchecenter.org/observation/79342,North,20231116,10000,40.596309348193,-111.65156363161,"Kelly, Kelly",0,0,1,,Array,"Cardiff Pass","UAC Staff",Array
79288,https://utahavalanchecenter.org/observation/79288,,20231110,Unknown,40.616194518051,-111.56135557803,"Hardesty and Wilson",0,1,0,,Array,"Guardsman Pass area","UAC Staff",Array
79279,https://utahavalanchecenter.org/observation/79279,Northeast,20231109,10500,40.588227485052,-111.60873411807,"Kelly, Kelly, Grainger",1,0,1,,Array,"Little Cottonwood Canyon","UAC Staff",Array
78698,https://utahavalanchecenter.org/observation/78698,,20230421,Unknown,40.586141684383,-111.5883922449,"Kelly, Meisenheimer",0,0,0,"Wind Drifted Snow",Array,"Pioneer Peak","UAC Staff",Array
78662,https://utahavalanchecenter.org/observation/78662,,20230420,Unknown,40.580904609314,-111.59890650422,Gagne,1,0,0,"Wind Drifted Snow",Array,"Catherine's Pass","UAC Staff",Array
78536,https://utahavalanchecenter.org/observation/78536,,20230416,Unknown,40.670764617977,-111.62821768435,Gagne,1,0,0,,Array,"Mill D North","UAC Staff",Array
78414,https://utahavalanchecenter.org/observation/78414,,20230413,Unknown,40.629556189246,-111.60427092226,Gagne,1,0,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
78401,https://utahavalanchecenter.org/observation/78401,East,20230413,9800,40.595370678786,-111.60959242495,Kelly,0,0,1,,Array,"Twin Lakes area","UAC Staff",Array
78199,https://utahavalanchecenter.org/observation/78199,,20230409,Unknown,40.580792449031,-111.59912108095,"Hardesty and Kelly",1,0,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
78076,https://utahavalanchecenter.org/observation/78076,Southeast,20230407,9700,40.595519128454,-111.61813257844,Kelly,0,0,1,,Array,"Michigan City","UAC Staff",Array
78029,https://utahavalanchecenter.org/observation/78029,,20230406,Unknown,40.669694684855,-111.70413492829,"Hardesty and Wilson",0,0,0,,Array,"Raymond Glade","UAC Staff",Array
78021,https://utahavalanchecenter.org/observation/78021,,20230406,Unknown,40.600569856567,-111.61384104403,Kelly,1,0,0,"New Snow",Array,Freeland,"UAC Staff",Array
77957,https://utahavalanchecenter.org/observation/77957,,20230405,Unknown,40.738052238824,-111.67396544129,"Champion, Manship, Talty, Coyne, Collett",0,0,0,,Array,"Mt Aire","UAC Staff",Array
77902,https://utahavalanchecenter.org/observation/77902,,20230404,Unknown,40.69153543224,-111.7252063623,Gagne/Frey/Heilweil,1,1,0,"New Snow",Array,"Mill Creek Canyon","UAC Staff",Array
77841,https://utahavalanchecenter.org/observation/77841,East,20230403,9700,40.600170700008,-111.64358137757,Kelly,1,0,1,"New Snow",Array,"Silver Fork","UAC Staff",Array
77789,https://utahavalanchecenter.org/observation/77789,,20230402,Unknown,40.592391669846,-111.60881994876,Hardesty,0,0,0,"Wind Drifted Snow",Array,"Twin Lakes Pass","UAC Staff",Array
77689,https://utahavalanchecenter.org/observation/77689,Northwest,20230331,7200,40.733074456903,-111.66950224551,"Hardesty and Wilson",0,0,1,,Array,"Parleys Canyon","UAC Staff",Array
77688,https://utahavalanchecenter.org/observation/77688,South,20230331,9000,40.590133980319,-111.63499830872,Kelly,0,0,1,"New Snow",Array,"Little Cottonwood Canyon","UAC Staff",Array
77625,https://utahavalanchecenter.org/observation/77625,,20230330,Unknown,40.631682475616,-111.57629011782,Gagne,1,0,0,"New Snow",Array,"USA Bowl","UAC Staff",Array
77458,https://utahavalanchecenter.org/observation/77458,,20230327,Unknown,40.61585667525,-111.69254778535,Champion,0,0,0,,Array,Highline,"UAC Staff",Array
77456,https://utahavalanchecenter.org/observation/77456,Southwest,20230327,9700,40.598655512592,-111.6293334833,Kelly,1,0,1,"New Snow",Array,"Emma Ridges","UAC Staff",Array
77184,https://utahavalanchecenter.org/observation/77184,Northwest,20230322,9300,40.595416277003,-111.6092491022,Kelly,0,0,1,"New Snow",Array,"Grizzly Gulch","UAC Staff",Array
77128,https://utahavalanchecenter.org/observation/77128,East,20230321,8500,40.676015847367,-111.68653963715,"Meisenheimer / Kelly",1,0,1,,Array,Gobblers,"UAC Staff",Array
77069,https://utahavalanchecenter.org/observation/77069,,20230320,Unknown,40.585640593674,-111.60264550357,Staples/Sisk,1,1,0,,Array,"Wolverine Bowl","UAC Staff",Array
77068,https://utahavalanchecenter.org/observation/77068,,20230320,Unknown,40.618983961327,-111.62838934572,Champion/Collett,0,0,0,,Array,Silver/Days,"UAC Staff",Array
77007,https://utahavalanchecenter.org/observation/77007,,20230319,Unknown,40.577796303305,-111.59242628726,Champion,1,0,0,,Array,"Alta Periphery","UAC Staff",Array
76993,https://utahavalanchecenter.org/observation/76993,,20230319,Unknown,40.557044798464,-111.65405272157,Hardesty,1,0,0,,Array,"Salt Lake","UAC Staff",Array
76892,https://utahavalanchecenter.org/observation/76892,,20230317,Unknown,40.599501422185,-111.65988920839,"Hardesty and Torrey",0,0,0,,Array,"Cardiff Fork","UAC Staff",Array
76821,https://utahavalanchecenter.org/observation/76821,,20230316,Unknown,40.632471703228,-111.57633303316,Gagne/Frey,1,0,0,"Wind Drifted Snow",Array,Monitors,"UAC Staff",Array
76709,https://utahavalanchecenter.org/observation/76709,Southwest,20230314,6700,40.532891018782,-111.80065153747,"Kelly, Kelly, Pressman",1,0,1,"Wet Snow",Array,"Salt Lake","UAC Staff",Array
76663,https://utahavalanchecenter.org/observation/76663,East,20230313,8800,40.619602886011,-111.69559477479,Champion/Coyne,0,0,1,,Array,"Mineral Fork","UAC Staff",Array
76608,https://utahavalanchecenter.org/observation/76608,,20230312,Unknown,40.681497979943,-111.69121740967,Gagne/Kapacinskas,1,0,0,"Wind Drifted Snow",Array,"Yellow Jacket","UAC Staff",Array
76486,https://utahavalanchecenter.org/observation/76486,Northwest,20230310,7800,40.567824481791,-111.68808458954,Kelly,0,0,1,"Wind Drifted Snow",Array,"White Pine","UAC Staff",Array
76387,https://utahavalanchecenter.org/observation/76387,,20230308,Unknown,40.599374229331,-111.55483244571,Hardesty,0,0,0,,Array,Lacawaxan,"UAC Staff",Array
76339,https://utahavalanchecenter.org/observation/76339,Northwest,20230307,10500,40.592896621598,-111.66261433275,"Kelly, Thompson, Mikhalev",0,0,1,"New Snow",Array,"Cardiac Bowl","UAC Staff",Array
76297,https://utahavalanchecenter.org/observation/76297,,20230306,Unknown,40.652924902859,-111.67405127197,Gagne,1,0,0,"New Snow",Array,"Reynolds Pk","UAC Staff",Array
76230,https://utahavalanchecenter.org/observation/76230,Southeast,20230305,9800,40.595756908186,-111.65083407076,"Hardesty, Kelly",1,0,1,"Wind Drifted Snow",Array,"Cardiff Pass","UAC Staff",Array
76218,https://utahavalanchecenter.org/observation/76218,,20230305,Unknown,40.658239312691,-111.75554751068,Gagne/Johnston/Frey/Griffiths,1,0,0,"New Snow",Array,"Thomas Fork","UAC Staff",Array
76027,https://utahavalanchecenter.org/observation/76027,,20230301,Unknown,40.678830224224,-111.68486593873,Champion/Collett,1,0,0,,Array,"Yellow Jacket","UAC Staff",Array
76018,https://utahavalanchecenter.org/observation/76018,,20230301,Unknown,40.728769927003,-111.6621208063,"Hardesty, Armitage, Weber, Preston",0,0,0,,Array,"Parleys Canyon","UAC Staff",Array
75920,https://utahavalanchecenter.org/observation/75920,,20230227,Unknown,40.557918598853,-111.68274162919,Staples,1,1,0,,Array,"White Pine","UAC Staff",Array
75868,https://utahavalanchecenter.org/observation/75868,Northeast,20230226,10200,40.578809548293,-111.5961599222,Kelly,0,1,1,"Wind Drifted Snow",Array,"Rocky Point","UAC Staff",Array
75812,https://utahavalanchecenter.org/observation/75812,West,20230225,8800,40.693448956725,-111.60457132967,Brackelsberg,0,1,1,,Array,"Park City Ridgeline","UAC Staff",Array
75786,https://utahavalanchecenter.org/observation/75786,,20230225,Unknown,40.797481804278,-111.83901785522,Hardesty,0,1,0,"Wind Drifted Snow",Array,Foothills,"UAC Staff",Array
75602,https://utahavalanchecenter.org/observation/75602,Northeast,20230222,7200,40.73825201496,-111.67302130372,"M Talty",1,0,1,"New Snow",Array,"Lambs Canyon","UAC Staff",Array
75551,https://utahavalanchecenter.org/observation/75551,Southeast,20230221,9700,40.60243157987,-111.62587879807,"Kelly, Hygon, Hygon",0,0,1,"New Snow",Array,"Silver Fork","UAC Staff",Array
75549,https://utahavalanchecenter.org/observation/75549,,20230221,Unknown,40.629827674095,-111.59774778995,Hardesty,0,1,0,"New Snow",Array,"Big Cottonwood Canyon","UAC Staff",Array
75409,https://utahavalanchecenter.org/observation/75409,,20230218,Unknown,40.678210891138,-111.73155783325,Gagne,0,0,0,,Array,"Mill Creek Canyon","UAC Staff",Array
75323,https://utahavalanchecenter.org/observation/75323,,20230216,Unknown,40.664670282049,-111.7222881189,Gagne/Frey,1,0,0,,Array,Neffs,"UAC Staff",Array
75227,https://utahavalanchecenter.org/observation/75227,East,20230214,9400,40.670030637646,-111.71198843628,"Hardesty, Diegel, Gagne",0,0,1,"New Snow",Array,"Main Porter","UAC Staff",Array
75186,https://utahavalanchecenter.org/observation/75186,,20230213,Unknown,40.585049872159,-111.60581587466,Kelly,1,0,0,,Array,Wolverine,"UAC Staff",Array
75012,https://utahavalanchecenter.org/observation/75012,,20230209,Unknown,40.684414482402,-111.68237684877,"Meisenheimer / Staples",1,1,0,"Wind Drifted Snow",Array,"Toots to Boot","UAC Staff",Array
75011,https://utahavalanchecenter.org/observation/75011,,20230209,Unknown,40.540116673778,-111.69293402344,Gagne,1,0,0,"Wind Drifted Snow",Array,"White Pine","UAC Staff",Array
74917,https://utahavalanchecenter.org/observation/74917,,20230207,Unknown,40.602544125472,-111.714820849,"Hardesty, Sisk, Steenburgh, Dunn",1,0,0,,Array,"Broads Fork/Mill B","UAC Staff",Array
74802,https://utahavalanchecenter.org/observation/74802,South,20230205,9400,40.599136140277,-111.63049219759,"Kelly, Pressman, Basham, McCoy-Sulentic",1,0,1,"New Snow",Array,"Emma Ridges","UAC Staff",Array
74778,https://utahavalanchecenter.org/observation/74778,North,20230204,8900,40.695075784539,-111.59697531374,Brackelsberg,0,0,1,,Array,"Murdock Peak","UAC Staff",Array
74673,https://utahavalanchecenter.org/observation/74673,,20230203,Unknown,40.626107213015,-111.56684874209,Hardesty,0,0,0,"Persistent Weak Layer",Array,"Scotts Peak","UAC Staff",Array
74635,https://utahavalanchecenter.org/observation/74635,,20230202,Unknown,40.589981218278,-111.59706114443,Gagne,1,0,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
74479,https://utahavalanchecenter.org/observation/74479,,20230130,Unknown,40.881218027649,-111.76305769591,Champion,1,0,0,,Array,"Session Mountains","UAC Staff",Array
74476,https://utahavalanchecenter.org/observation/74476,,20230130,Unknown,40.597324325476,-111.65731428774,"Hardesty, Little, Hoffman, Kuehn",0,0,0,"New Snow",Array,"Cardiff Fork","UAC Staff",Array
74337,https://utahavalanchecenter.org/observation/74337,East,20230128,9500,40.549425837024,-111.7018174997,"Thompson, Kelly",1,0,1,"New Snow",Array,"Red Pine","UAC Staff",Array
74264,https://utahavalanchecenter.org/observation/74264,,20230127,Unknown,40.601743984017,-111.62744520816,"Hardesty, O'Connor, Kuehn, Wilson",0,0,0,,Array,"Silver Fork","UAC Staff",Array
74258,https://utahavalanchecenter.org/observation/74258,Northwest,20230127,7300,40.568140803577,-111.73473356873,"Babbit, Kelly",1,0,1,,Array,"Triangle Couloir","UAC Staff",Array
74261,https://utahavalanchecenter.org/observation/74261,Northeast,20230126,8600,40.483009108421,-112.60720251697,,1,0,1,"Wind Drifted Snow",Array,"Stansbury Range","UAC Staff",Array
74209,https://utahavalanchecenter.org/observation/74209,,20230126,Unknown,40.560215500045,-111.67074679047,Gagne/Heilweil/Hunt,1,0,0,"Wind Drifted Snow",Array,"Tri Chutes","UAC Staff",Array
74104,https://utahavalanchecenter.org/observation/74104,,20230124,Unknown,40.609942222826,-111.66958807618,Champion/Collett,0,0,0,,Array,Cardiff/Mineral,"UAC Staff",Array
74015,https://utahavalanchecenter.org/observation/74015,,20230122,Unknown,40.655482510576,-111.74511908202,Gagne/Kapacinskas,0,0,0,,Array,Neffs,"UAC Staff",Array
73978,https://utahavalanchecenter.org/observation/73978,Northwest,20230121,9800,40.619661418888,-111.72460554749,Kelly,1,0,1,"Wind Drifted Snow",Array,"Broads Fork/Mill B","UAC Staff",Array
73929,https://utahavalanchecenter.org/observation/73929,,20230120,Unknown,40.881933376992,-111.7630147806,"Staples, Champion, Kelly",1,0,0,"Wind Drifted Snow",Array,"Session Mountains","UAC Staff",Array
73874,https://utahavalanchecenter.org/observation/73874,,20230119,Unknown,40.557643375226,-111.70559404999,Gagne,0,0,0,"Wind Drifted Snow",Array,"Maybird Gulch","UAC Staff",Array
73816,https://utahavalanchecenter.org/observation/73816,,20230118,Unknown,40.635710725024,-111.57165526066,"Hardesty and Nalli",1,0,0,"New Snow",Array,Monitors,"UAC Staff",Array
73722,https://utahavalanchecenter.org/observation/73722,,20230116,Unknown,40.618197573596,-111.69671057374,Gagne,0,0,0,"New Snow",Array,"East Mineral","UAC Staff",Array
73718,https://utahavalanchecenter.org/observation/73718,Northwest,20230116,8100,40.720976589036,-111.6575717798,"Champion, Manship",1,0,1,,Array,"Lambs Canyon","UAC Staff",Array
73660,https://utahavalanchecenter.org/observation/73660,,20230115,Unknown,40.662673278902,-111.69958590179,Gagne/Sullivan/Mitchell/Pease,1,0,0,"New Snow",Array,"Raymond Glade","UAC Staff",Array
73648,https://utahavalanchecenter.org/observation/73648,Northeast,20230115,9500,40.594614844923,-111.6092491022,Kelly,1,0,1,"New Snow",Array,"Little Cottonwood Canyon","UAC Staff",Array
73587,https://utahavalanchecenter.org/observation/73587,Northwest,20230114,7100,40.77677379333,-111.70486448914,Kelly,1,0,1,"Wet Snow",Array,"Mountain Dell Canyon","UAC Staff",Array
73477,https://utahavalanchecenter.org/observation/73477,,20230112,Unknown,40.723390874414,-111.67729138047,"Staples & Staples",1,0,0,,Array,"Mt Aire","UAC Staff",Array
73443,https://utahavalanchecenter.org/observation/73443,,20230112,Unknown,40.723194096353,-111.6612624994,"Hardesty and Coyne",0,1,0,"Persistent Weak Layer",Array,"Lambs Canyon","UAC Staff",Array
73392,https://utahavalanchecenter.org/observation/73392,,20230111,Unknown,40.751899821324,-111.7137479654,Staples,1,1,0,,Array,"Parleys Canyon","UAC Staff",Array
73332,https://utahavalanchecenter.org/observation/73332,,20230110,Unknown,40.601531307671,-111.55920981081,Gagne/Heilweil,1,0,0,"New Snow",Array,10420,"UAC Staff",Array
73328,https://utahavalanchecenter.org/observation/73328,North,20230109,9500,40.548812886384,-111.70044420868,Champion/Torrey,1,0,1,,Array,"Red Pine","UAC Staff",Array
73204,https://utahavalanchecenter.org/observation/73204,Southwest,20230108,10200,40.60160439411,-111.62607191714,Kelly,1,0,1,Cornice,Array,"Silver Fork","UAC Staff",Array
73093,https://utahavalanchecenter.org/observation/73093,,20230106,Unknown,40.678269034931,-111.64821623476,"Hardesty and Wilson",0,0,0,"New Snow",Array,"Big Water","UAC Staff",Array
73021,https://utahavalanchecenter.org/observation/73021,,20230105,Unknown,40.61760209847,-111.72795294434,"Meisenheimer / Trenbeth / Roxbury / Coyne",0,1,0,"Persistent Weak Layer",Array,"Broads Fork","UAC Staff",Array
72965,https://utahavalanchecenter.org/observation/72965,,20230104,Unknown,40.7516178798,-111.71366213471,"Staples & Boyer",1,0,0,,Array,"Parleys Canyon","UAC Staff",Array
72963,https://utahavalanchecenter.org/observation/72963,,20230104,Unknown,40.561892025257,-111.70441387802,Gagne/Heilweil/Singleton,1,0,0,"Persistent Weak Layer",Array,"Maybird Gulch","UAC Staff",Array
72941,https://utahavalanchecenter.org/observation/72941,Northwest,20230104,7800,40.738203645946,-111.67294620186,"Talty, Collett",1,0,1,"Persistent Weak Layer",Array,"Lambs Canyon","UAC Staff",Array
72897,https://utahavalanchecenter.org/observation/72897,North,20230103,9900,40.621655068929,-111.56272886904,Champion/Antenucci,0,1,1,,Array,"Pinecone Ridge","UAC Staff",Array
72773,https://utahavalanchecenter.org/observation/72773,North,20230101,8900,40.695091968638,-111.59671782167,Brackelsberg,1,0,1,"New Snow",Array,"Murdock Peak","UAC Staff",Array
72670,https://utahavalanchecenter.org/observation/72670,Northwest,20221231,10000,40.594378588651,-111.60907744082,Kelly,1,1,1,"Persistent Weak Layer",Array,"Twin Lakes Pass","UAC Staff",Array
72480,https://utahavalanchecenter.org/observation/72480,,20221228,Unknown,40.630648403724,-111.69585226685,"Meisenheimer, Manship",1,1,0,,Array,"Salt Lake","UAC Staff",Array
72388,https://utahavalanchecenter.org/observation/72388,,20221226,Unknown,40.633771435187,-111.57598971041,Champion,0,0,0,,Array,Monitors,"UAC Staff",Array
72339,https://utahavalanchecenter.org/observation/72339,West,20221225,10200,40.601286703182,-111.61469935092,"Kelly, Ahrens",0,1,1,"Persistent Weak Layer",Array,"Little Cottonwood Canyon","UAC Staff",Array
72301,https://utahavalanchecenter.org/observation/72301,,20221224,Unknown,40.566372234881,-111.69151781708,Staples,1,0,0,,Array,"Pink Pine","UAC Staff",Array
72295,https://utahavalanchecenter.org/observation/72295,,20221224,Unknown,0,0,Gagne/Duvernay,1,1,0,"Persistent Weak Layer",Array,"Red Pine","UAC Staff",Array
72291,https://utahavalanchecenter.org/observation/72291,Southeast,20221224,8600,40.653146842187,-111.67293547303,"Talty, Champion, Dunphey, Sternberg",0,0,1,,Array,"Butler Trees","UAC Staff",Array
72191,https://utahavalanchecenter.org/observation/72191,Northeast,20221222,9000,40.660572507083,-111.64107082994,"Meisenheimer, Manship, Kelly",0,1,1,"Persistent Weak Layer",Array,"Reynolds Pk","UAC Staff",Array
72139,https://utahavalanchecenter.org/observation/72139,,20221221,Unknown,40.596059979058,-111.61611555727,"Greg Gagne",1,1,0,"Wind Drifted Snow",Array,"Little Cottonwood Canyon","UAC Staff",Array
72131,https://utahavalanchecenter.org/observation/72131,,20221221,Unknown,40.605059091989,-111.57105444583,"Hardesty and Torrey",0,1,0,"Wind Drifted Snow",Array,"West ridge","UAC Staff",Array
72080,https://utahavalanchecenter.org/observation/72080,,20221220,Unknown,40.634097113617,-111.62744520813,Champion,0,0,0,,Array,"Greens Basin","UAC Staff",Array
71971,https://utahavalanchecenter.org/observation/71971,,20221218,Unknown,40.669704533512,-111.75546167999,Gagne/Johnston,1,0,0,"Persistent Weak Layer",Array,"Thomas Fork","UAC Staff",Array
71930,https://utahavalanchecenter.org/observation/71930,West,20221217,9400,40.60901675378,-111.55929564151,Kelly,0,0,1,,Array,"Guardsman Pass area","UAC Staff",Array
71913,https://utahavalanchecenter.org/observation/71913,,20221217,Unknown,40.857754493055,-111.75232885985,Staples,1,0,0,"Persistent Weak Layer",Array,"Grandview Peak","UAC Staff",Array
71839,https://utahavalanchecenter.org/observation/71839,,20221216,Unknown,40.636748789326,-111.57560347231,"Hardesty, Malone, Watson and Foreman",0,1,0,"Persistent Weak Layer",Array,"Park City Ridgeline","UAC Staff",Array
71709,https://utahavalanchecenter.org/observation/71709,North,20221214,9300,40.674430784172,-111.62881849917,"Manship, Collett",1,0,1,,Array,"Little Water","UAC Staff",Array
71646,https://utahavalanchecenter.org/observation/71646,Southeast,20221213,10000,40.600022543075,-111.63173674257,Champion/Breen,0,1,1,,Array,"Emma Ridges","UAC Staff",Array
71593,https://utahavalanchecenter.org/observation/71593,,20221212,Unknown,40.653649021257,-111.60598753602,"Staples / Talty / Meisenheimer",1,1,0,,Array,"West Desolation Ridge","UAC Staff",Array
71576,https://utahavalanchecenter.org/observation/71576,,20221211,Unknown,40.578213418832,-111.59628866823,Kelly,0,0,0,,Array,"Rocky Point","UAC Staff",Array
71495,https://utahavalanchecenter.org/observation/71495,Northwest,20221210,9400,40.635531606413,-111.58598898562,"Kelly, Thompson",0,1,1,"Wind Drifted Snow",Array,Willows,"UAC Staff",Array
71491,https://utahavalanchecenter.org/observation/71491,,20221210,Unknown,0,0,Gagne/Duvernay,1,0,0,"Persistent Weak Layer",Array,"Mineral Fork","UAC Staff",Array
71431,https://utahavalanchecenter.org/observation/71431,North,20221209,8400,40.716757122676,-111.68083189638,"Hardesty and Wilson",1,1,1,"Persistent Weak Layer",Array,"Mt Aire","UAC Staff",Array
71339,https://utahavalanchecenter.org/observation/71339,Southeast,20221207,9200,40.650364255905,-111.61829351099,"Staples & Sisk",1,1,1,"Persistent Weak Layer",Array,Cone,"UAC Staff",Array
71333,https://utahavalanchecenter.org/observation/71333,,20221207,Unknown,40.588672542495,-111.60899161013,Gagne,1,0,0,"Persistent Weak Layer",Array,Wolverine,"UAC Staff",Array
71329,https://utahavalanchecenter.org/observation/71329,North,20221207,9600,40.605109076507,-111.56504629763,"Manship, Torrey, Collett",1,0,1,"Persistent Weak Layer",Array,"Salt Lake","UAC Staff",Array
71202,https://utahavalanchecenter.org/observation/71202,,20221205,Unknown,40.652286182136,-111.60384176882,"Hardesty, Weber, Little",0,0,0,"Persistent Weak Layer",Array,"Bear Trap","UAC Staff",Array
71144,https://utahavalanchecenter.org/observation/71144,North,20221204,8900,40.695053668863,-111.59691094073,Brackelsberg,1,0,1,"Persistent Weak Layer",Array,"Murdock Peak","UAC Staff",Array
71143,https://utahavalanchecenter.org/observation/71143,,20221204,Unknown,40.550723052381,-111.69439314515,"Manship, Collett, Brotherton",1,0,1,"Persistent Weak Layer",Array,"Red Pine","UAC Staff",Array
71068,https://utahavalanchecenter.org/observation/71068,Southeast,20221203,8700,40.671272528333,-111.65602682742,"Kelly, Pressman, Pressman, McCoy-Sulentic",0,0,1,"Persistent Weak Layer",Array,"Soldier Peak","UAC Staff",Array
70998,https://utahavalanchecenter.org/observation/70998,South,20221202,9700,40.596692234812,-111.64413927705,"Kelly, Bremer",0,0,1,,Array,"Toledo Bowl","UAC Staff",Array
70971,https://utahavalanchecenter.org/observation/70971,,20221202,Unknown,40.751094342875,-111.61555765779,Brackelsberg,1,0,0,"Wind Drifted Snow",Array,"Summit Park","UAC Staff",Array
70924,https://utahavalanchecenter.org/observation/70924,,20221201,Unknown,40.585379862062,-111.58858536395,"Talty, Coyne, Gill",1,1,0,,Array,"Brighton Perimeter","UAC Staff",Array
70813,https://utahavalanchecenter.org/observation/70813,Northwest,20221129,9200,40.660850240034,-111.62911890657,"Manship, Antenucci, Collette, Arnis",1,0,1,,Array,"Mill D North","UAC Staff",Array
70809,https://utahavalanchecenter.org/observation/70809,East,20221129,9800,40.60236195869,-111.62834643037,"Kelly, Pressman",0,1,1,"New Snow",Array,"Silver Fork","UAC Staff",Array
70678,https://utahavalanchecenter.org/observation/70678,,20221126,Unknown,40.605356494845,-111.55611990602,Gagne/Duvernay,0,0,0,,Array,"Guardsman Pass area","UAC Staff",Array
70605,https://utahavalanchecenter.org/observation/70605,,20221123,Unknown,40.676902080192,-111.67104719788,"Hardesty, Gagne, Torrey, Konigsberg",0,1,0,,Array,"Wilson Glade","UAC Staff",Array
70602,https://utahavalanchecenter.org/observation/70602,North,20221123,9200,40.668360036326,-111.6929554811,"Pressman, Kelly",1,0,1,"Wind Drifted Snow",Array,"Mill Creek Canyon","UAC Staff",Array
70524,https://utahavalanchecenter.org/observation/70524,Northwest,20221120,9400,40.660408206642,-111.70786856326,"Donner, Kelly, Gagne",1,1,1,"New Snow",Array,"Porter Fork","UAC Staff",Array
70520,https://utahavalanchecenter.org/observation/70520,Northeast,20221120,9400,40.615702648505,-111.66527508408,"Talty, Fairfield",1,0,1,,Array,"Georges Bowl","UAC Staff",Array
70411,https://utahavalanchecenter.org/observation/70411,West,20221116,10400,40.536845722865,-111.6999721399,"Pressman, Kelly",1,0,1,,Array,"Maybird Gulch","UAC Staff",Array
70323,https://utahavalanchecenter.org/observation/70323,,20221113,Unknown,40.603429051225,-111.67568205508,"Ethan Romer and Steve",1,0,0,"Gliding Snow",Array,"Mineral Fork","UAC Staff",Array
70312,https://utahavalanchecenter.org/observation/70312,North,20221113,8700,40.617526920963,-111.68992994935,"M Talty",1,0,1,,Array,"Mineral Fork","UAC Staff",Array
70252,https://utahavalanchecenter.org/observation/70252,,20221111,Unknown,40.66217743234,-111.64478300723,Hardesty,1,0,0,,Array,"Reynolds Peak","UAC Staff",Array
70249,https://utahavalanchecenter.org/observation/70249,East,20221111,8900,40.657373408095,-111.63594244631,"Manship, Talty",1,0,1,,Array,"Reynolds Peak","UAC Staff",Array
70209,https://utahavalanchecenter.org/observation/70209,,20221110,Unknown,40.594077157024,-111.62517069491,"Greg Gagne",1,0,0,"Wind Drifted Snow",Array,"Little Cottonwood Canyon","UAC Staff",Array
70205,https://utahavalanchecenter.org/observation/70205,Northeast,20221110,9800,40.6021990423,-111.63029907853,"Coyne, Garcia, Kelly",1,0,1,,Array,"West Bowl","UAC Staff",Array
70202,https://utahavalanchecenter.org/observation/70202,North,20221110,10100,40.602524111015,-111.63210152301,"Staples, Meisenheimer",1,0,1,,Array,"Hide A Way Park","UAC Staff",Array
70156,https://utahavalanchecenter.org/observation/70156,North,20221109,10500,40.576274751785,-111.60229681642,"Trenbeath, Garcia, Kelly",1,0,1,"Wind Drifted Snow",Array,"Catherines area","UAC Staff",Array
70147,https://utahavalanchecenter.org/observation/70147,North,20221109,8900,40.661040481351,-111.63714407594,"Manship, Champion, Collette",0,0,1,"Wind Drifted Snow",Array,"Toms Hill","UAC Staff",Array
70065,https://utahavalanchecenter.org/observation/70065,,20221106,Unknown,40.585383172137,-111.60373448045,Staples,1,1,0,,Array,Wolverine,"UAC Staff",Array
70046,https://utahavalanchecenter.org/observation/70046,,20221105,Unknown,40.577720926839,-111.59427164706,Manship,1,0,0,"New Snow",Array,"Sunset Peak","UAC Staff",Array
70025,https://utahavalanchecenter.org/observation/70025,,20221105,Unknown,0,0,Gagne/Duvernay,1,1,0,"Wind Drifted Snow",Array,"Empire Pass","UAC Staff",Array
69990,https://utahavalanchecenter.org/observation/69990,Northeast,20221104,10100,40.595918312789,-111.65413855227,"Pressman, Kelly",1,0,1,,Array,"Cardiff Peak","UAC Staff",Array
